epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.08066498422622681,0.052066576460997264,0.001,18.25033712387085,0.8987940549850464,0.8950004577636719,0.31812879485169593,0.3227824603909428,0.2501794099807739,0.25605708360671997
2,0.053542017837365466,0.051971599360307055,0.001,16.46976399421692,0.8992961645126343,0.8952094912528992,0.317338676318166,0.322460970771737,0.25286394357681274,0.25805041193962097
3,0.05306137959162394,0.053458035230636594,0.001,18.034051656723022,0.8969664573669434,0.8921923637390137,0.3209884303762038,0.3270702325521727,0.25229549407958984,0.2585466802120209
4,0.05240951583782832,0.05766568592190743,0.001,17.899153470993042,0.8889190554618835,0.8836637735366821,0.3332881027568756,0.339761164923871,0.2639525830745697,0.2700282335281372
5,0.05167731969555219,0.05897847627600034,0.001,17.924039840698242,0.8865819573402405,0.8809603452682495,0.3367759642705223,0.34368617375574584,0.26386862993240356,0.2711179256439209
6,0.05180950665473938,0.05228343671560288,0.001,17.448622465133667,0.8990621566772461,0.894568920135498,0.31770714254104,0.32344505190671224,0.25000423192977905,0.25648245215415955
7,0.05136817274490992,0.05396146669983864,0.001,15.660583019256592,0.8957520723342896,0.8911396265029907,0.32287447664024244,0.3286632142808517,0.2534458339214325,0.2598792016506195
8,0.05174967064460119,0.05360046410560608,0.001,17.90509533882141,0.8951718807220459,0.8919389843940735,0.3237716970758462,0.32745433569096977,0.2602896988391876,0.26466572284698486
9,0.05169563229878744,0.05036535510420799,0.001,17.78970170021057,0.9021589756011963,0.8984556198120117,0.3127955112359899,0.3174272007346373,0.24844878911972046,0.25366607308387756
10,0.05116765084862709,0.05340558513005574,0.001,18.11888360977173,0.8951740860939026,0.8922691941261292,0.32376829130647866,0.3269536705422721,0.2536027431488037,0.2571498155593872
11,0.050936569352944695,0.050630145013332364,0.001,17.859500408172607,0.9012577533721924,0.8979089260101318,0.3142327905038041,0.3182805905829197,0.24676480889320374,0.25207680463790894
12,0.05100255920489629,0.05026245178778966,0.001,17.152669429779053,0.9014047980308533,0.8986538648605347,0.3139987173836322,0.31711718667824856,0.24855388700962067,0.2527371346950531
13,0.05076937612891197,0.05278428721427918,0.001,17.918041944503784,0.8985291123390198,0.8935734629631042,0.3185449889932692,0.3249684822865706,0.2545989453792572,0.26165491342544556
14,0.05091676680246989,0.05147007284561793,0.001,17.791743993759155,0.9003612399101257,0.896213173866272,0.31565611421547984,0.3209129961719837,0.2492203712463379,0.25585898756980896
15,0.050637664904197056,0.05029119568069776,0.001,13.111849308013916,0.9017844796180725,0.8986005783081055,0.3133935907667374,0.31720061721362885,0.24712784588336945,0.25156110525131226
16,0.051051257709662116,0.05099397110939026,0.001,17.879184007644653,0.9016172289848328,0.8971953392028809,0.31366029150300145,0.319390983386884,0.2481149286031723,0.25461459159851074
17,0.050539717535177865,0.05183106053868929,0.001,17.958660125732422,0.9009534120559692,0.8955051898956299,0.314716667009312,0.32200575089502137,0.24976575374603271,0.25758907198905945
18,0.05082651444276174,0.05162992994983991,0.001,15.127285480499268,0.9007470607757568,0.8958957195281982,0.315044356678268,0.32140343668090754,0.24933138489723206,0.25673815608024597
19,0.05077304776509603,0.051950193067391716,0.001,17.406224727630615,0.8995458483695984,0.8952441811561584,0.3169450646123763,0.32240760449976025,0.24856412410736084,0.2551012337207794
20,0.0500375895301501,0.050057431628306705,0.001,16.74594497680664,0.9022499322891235,0.8990731835365295,0.3126500961331016,0.3164605459086101,0.24677960574626923,0.2516365647315979
21,0.05127617060144742,0.050867743482192355,0.001,17.88019037246704,0.9015929698944092,0.8974264860153198,0.31369897195679813,0.3190317367384093,0.24915720522403717,0.2554871737957001
22,0.05036623308062554,0.05211293268203735,0.001,15.523630380630493,0.9003803730010986,0.8949270248413086,0.3156257468866255,0.3228953480092432,0.24771758913993835,0.25577542185783386
23,0.05041044960419337,0.053303593397140504,0.001,12.866532325744629,0.8976971507072449,0.8925177454948425,0.3198481776457945,0.326576267755304,0.25034192204475403,0.2575194835662842
24,0.05103164990743001,0.05503568290670713,0.001,17.371031522750854,0.8914889097213745,0.8889617919921875,0.3294102384258672,0.33193454456108995,0.2601863145828247,0.26204022765159607
25,0.050529652019341786,0.050418280412753425,0.001,16.091445207595825,0.9030812978744507,0.8983549475669861,0.31131769878394305,0.31758457519812616,0.24629956483840942,0.2538647949695587
26,0.050019950052102406,0.05072087350487709,0.001,15.499062538146973,0.9014987349510193,0.8977336287498474,0.3138491119136403,0.3185537365139648,0.2478896528482437,0.25413116812705994
27,0.05007100907961527,0.05352016561230024,0.001,17.923428535461426,0.8970513343811035,0.8920595645904541,0.3208562027946467,0.3272716005699073,0.25094446539878845,0.2576991319656372
28,0.05014194531242053,0.05054110449552536,0.001,17.561393976211548,0.902964174747467,0.8981060981750488,0.3115057626332042,0.31797302533773825,0.2462863326072693,0.25396230816841125
29,0.050099410633246105,0.050187201549609504,0.001,16.0679292678833,0.9031561613082886,0.8988174200057983,0.31119742719327137,0.31686126111133867,0.245613694190979,0.2520920932292938
30,0.050159618854522706,0.05048096638917923,0.001,16.45369052886963,0.9024531841278076,0.8982223868370056,0.3123248205321674,0.3177915552715184,0.24645371735095978,0.2533837556838989
31,0.04943692684173584,0.052013431092103324,0.0001,17.926899433135986,0.8981112837791443,0.895114541053772,0.31920013106425305,0.3226070675993034,0.250882625579834,0.2547544240951538
32,0.04853116742769877,0.05038232075174649,0.0001,17.909499645233154,0.9036948084831238,0.8984230160713196,0.3103307535770746,0.31747815387389977,0.24456113576889038,0.25245875120162964
33,0.04843046228090922,0.05143473461270332,0.0001,13.35992169380188,0.9017001986503601,0.8962888121604919,0.31352799133353293,0.3207960665514588,0.24578957259655,0.25401514768600464
34,0.048370399564504625,0.05113462622960409,0.0001,17.866273641586304,0.9014524221420288,0.89689701795578,0.3139228970759409,0.31985405935604,0.24573445320129395,0.2525542676448822
35,0.0482981198032697,0.05076821214954058,0.0001,14.147110223770142,0.9030283689498901,0.8976422548294067,0.3114027429278889,0.31869601372199885,0.2445058971643448,0.252707839012146
