epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.2640003955783293,0.2005975898600792,0.001,110.84174394607544,0.5970785617828369,0.5538536906242371,0.6347609769210831,0.6531952423215022,0.4950904846191406,0.5103228092193604
2,0.18772214937344783,0.18916867108406396,0.001,93.73799729347229,0.6174342632293701,0.5835895538330078,0.6185190347719904,0.6310520409375359,0.481957346200943,0.4940279722213745
3,0.17993748973767412,0.1847156959738435,0.001,104.48254179954529,0.6397452354431152,0.5894224643707275,0.6002122910764217,0.626616675871968,0.46585342288017273,0.48592880368232727
4,0.17009437223574836,0.1710675283658452,0.001,101.48174500465393,0.6655184030532837,0.6258697509765625,0.5783438654892422,0.5981578093631437,0.45366454124450684,0.4681169390678406
5,0.16889913110746502,0.16826499857321822,0.001,98.43069195747375,0.6771585941314697,0.6311221122741699,0.568191346175327,0.5939442668129102,0.43903565406799316,0.4634726345539093
6,0.1632744643722625,0.16889588842583542,0.001,105.88153123855591,0.6762988567352295,0.6287841796875,0.5689474517645855,0.5958234571647653,0.43780919909477234,0.46214812994003296
7,0.1592425378290872,0.16393002776963414,0.001,111.63701796531677,0.6902217864990234,0.6421794891357422,0.5565772840366568,0.5849745148625806,0.4337138533592224,0.4568448066711426
8,0.15688208579942256,0.16997330919684514,0.001,153.30670762062073,0.6807839870452881,0.6285494565963745,0.5649920995548139,0.5960118228712576,0.4470556080341339,0.4700172543525696
9,0.16106839820377794,0.16570660934011217,0.001,156.9537754058838,0.6954880952835083,0.6358194351196289,0.5518260002200096,0.590150412363233,0.4311927258968353,0.46069416403770447
10,0.15487157461295992,0.16626792541855323,0.001,110.57286262512207,0.7037293314933777,0.6342707872390747,0.5443075128147896,0.5914038936512617,0.42244789004325867,0.45812442898750305
11,0.15140429736867464,0.1686111533147916,0.001,119.37143301963806,0.6895093321800232,0.6323278546333313,0.5572169215146819,0.592972748633612,0.4393776059150696,0.46593281626701355
12,0.15321597241786614,0.16284893636462527,0.001,119.68635034561157,0.7164816856384277,0.6448489427566528,0.5324643784907797,0.5827884485022213,0.4137362539768219,0.4546653926372528
13,0.1490447178099489,0.17949585016987568,0.001,134.50742864608765,0.6628421545028687,0.6103916764259338,0.5806529988743502,0.6104055640173286,0.45788145065307617,0.48651060461997986
14,0.14729703956254983,0.16623815585439938,0.001,124.30045247077942,0.7029862403869629,0.6368324756622314,0.5449897423050106,0.589329097129339,0.42241746187210083,0.4555410146713257
15,0.14531059932648874,0.16420105537452268,0.001,108.11380434036255,0.7207731604576111,0.637677788734436,0.5284192174256263,0.5886427924674444,0.41020482778549194,0.4526083767414093
16,0.14478266639523887,0.16842512492668082,0.001,133.4615044593811,0.7108392715454102,0.6239080429077148,0.5377366720380802,0.5997239292325244,0.4171748757362366,0.45890820026397705
17,0.14155740447562218,0.1667671890862693,0.001,121.15575647354126,0.7189255952835083,0.634229838848114,0.5301645072206284,0.5914370005989567,0.4109424352645874,0.45920848846435547
18,0.13948639247002875,0.16681233671425427,0.001,102.95504713058472,0.729728102684021,0.6318709850311279,0.519876809750136,0.5933410591477947,0.4000156819820404,0.45162317156791687
19,0.13774817557134347,0.15793248423599104,0.001,116.47442698478699,0.7368106842041016,0.6566977500915527,0.5130198586804835,0.5729842637382804,0.40043720602989197,0.4445091485977173
20,0.13489038528545952,0.1579583622491816,0.001,107.49015021324158,0.7467341423034668,0.6534873843193054,0.5032552609725339,0.575657139397606,0.39281582832336426,0.44333454966545105
21,0.13515685560919546,0.18498231456553643,0.001,105.86840510368347,0.669677197933197,0.5763078927993774,0.5747371850412373,0.6365456609132651,0.43520814180374146,0.47970765829086304
22,0.1364871970490697,0.16654881219480747,0.001,102.81363368034363,0.7344409227371216,0.6309114098548889,0.5153242737007454,0.5941138407571955,0.3964097499847412,0.45265889167785645
23,0.13269704251976336,0.16064534270381747,0.001,98.99961280822754,0.7546771168708801,0.6454927921295166,0.4953008156971691,0.5822598821146184,0.38363534212112427,0.4441137909889221
24,0.13009773848644982,0.15700459933026512,0.001,100.36194443702698,0.7593268156051636,0.6565450429916382,0.4905845789446709,0.5731117061042474,0.38305744528770447,0.4428153932094574
25,0.1300674827871125,0.16414641325606988,0.001,121.37261819839478,0.7460678815841675,0.6364163160324097,0.5039168068423149,0.589666605237063,0.3929736912250519,0.45279550552368164
26,0.129906611674923,0.1660614255196032,0.001,105.29256081581116,0.7441251277923584,0.635535478591919,0.5058407282982651,0.5903804939009548,0.3926653563976288,0.45577889680862427
27,0.13002925704315782,0.17243747327100237,0.001,101.69885396957397,0.7208912372589111,0.6211989521980286,0.5283075073721115,0.601880051659986,0.4111759066581726,0.46824410557746887
28,0.12662848217526249,0.16077923671823588,0.001,108.91227102279663,0.7459732294082642,0.6499801874160767,0.5040107145627544,0.5785630087601443,0.3943902850151062,0.4511496126651764
29,0.1281782310954146,0.15666833358108812,0.001,109.74066877365112,0.7700489163398743,0.657782793045044,0.47953218188401925,0.5720780361353528,0.375264972448349,0.4436269998550415
30,0.12648451597677113,0.16320312143831378,0.001,116.00955247879028,0.7646775245666504,0.6422165632247925,0.485100479729045,0.5849442519417684,0.3750445246696472,0.44825491309165955
31,0.12673422922447503,0.16438223254134351,0.001,112.45672583580017,0.7550991773605347,0.6360044479370117,0.494874552426638,0.5900005612128223,0.38367244601249695,0.4500408172607422
32,0.1247793681129149,0.16567925434402903,0.001,118.74742460250854,0.7691556215286255,0.6336288452148438,0.4804627177782456,0.5919227340366154,0.3733733594417572,0.4525586664676666
33,0.12163472597470316,0.15912046318093861,0.001,108.09789967536926,0.774756669998169,0.6529439687728882,0.47459807205869586,0.5761083018257823,0.3736310601234436,0.446072518825531
34,0.12407657946533028,0.158695615561444,0.001,101.4550850391388,0.7733461856842041,0.6549025774002075,0.4760817150601719,0.5744803734424005,0.37500715255737305,0.4470013380050659
35,0.12133769485199145,0.1621720297150992,0.001,103.05985856056213,0.7815560698509216,0.6436176300048828,0.46737988826157334,0.5837977950156751,0.3654460906982422,0.4473671615123749
36,0.12368849035859932,0.16426784643869466,0.001,103.83869171142578,0.7681434154510498,0.6382153034210205,0.4815149160215835,0.5882060323302118,0.3737960755825043,0.4486596882343292
37,0.12045255068593705,0.16919195197396358,0.001,103.27028393745422,0.7709616422653198,0.6261069774627686,0.4785795363738836,0.5979681011721737,0.37314388155937195,0.4585798978805542
38,0.11894651290499333,0.15904097976507964,0.001,111.85974788665771,0.7838821411132812,0.6512923240661621,0.4648847802270136,0.5774775307482833,0.3632643520832062,0.44217559695243835
39,0.11753773620049308,0.16119385663623415,0.001,106.71403360366821,0.7953242659568787,0.64589524269104,0.45241103981256087,0.5819292939256578,0.351358562707901,0.4454752206802368
