epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.31358854875801045,0.24361497628673845,0.001,15.821309328079224,0.47335588932037354,0.4429107904434204,0.7257024946075536,0.7299056713351673,0.5637806057929993,0.5642303824424744
2,0.23655730759057322,0.22539759176150104,0.001,14.143199682235718,0.51350998878479,0.49457108974456787,0.697488380560947,0.695239459712661,0.5481494665145874,0.5451753735542297
3,0.2309290283387065,0.22212535263567096,0.001,15.281017303466797,0.5264495611190796,0.49869340658187866,0.6881500119021436,0.6923984154582831,0.5321175456047058,0.5328018069267273
4,0.22570409879733838,0.23311674776349664,0.001,15.37613821029663,0.5156971216201782,0.47240954637527466,0.6959187297233936,0.7103180334880093,0.5414655208587646,0.5535250306129456
5,0.2270814513568974,0.2252181839602441,0.001,15.242446660995483,0.5253305435180664,0.4900423288345337,0.6889625943996768,0.6983472624992685,0.5334603786468506,0.5394801497459412
6,0.22509565463024195,0.2242957580991309,0.001,15.553245544433594,0.5191175937652588,0.493324875831604,0.6934568739561701,0.6960960216891878,0.5375581979751587,0.5373899340629578
7,0.21982773539785014,0.21872052933836014,0.001,15.294204950332642,0.537775993347168,0.5050948858261108,0.6798706246466873,0.6879633729106392,0.5236889123916626,0.5271619558334351
8,0.2190295080774173,0.223520183237708,0.001,15.277478456497192,0.5363050699234009,0.49806517362594604,0.6809514887835983,0.6928321445692869,0.5308282375335693,0.5375514626502991
9,0.22213774665077005,0.2146652394955965,0.001,14.767412424087524,0.5488842725753784,0.5176876783370972,0.6716515147209481,0.6791544391451896,0.5219246745109558,0.5244004726409912
10,0.2169935200304934,0.22293008446730836,0.001,15.644598245620728,0.5290803909301758,0.5002578496932983,0.6862358695626957,0.6913171915575054,0.5345796346664429,0.5381690859794617
11,0.21660596433482077,0.2211033253832875,0.001,11.678018569946289,0.5292818546295166,0.5017915964126587,0.6860890214618534,0.6902554951897731,0.5312695503234863,0.5364928841590881
12,0.21544753524842536,0.2227766549089609,0.001,15.477378368377686,0.5427890419960022,0.5014915466308594,0.6761737852108142,0.6904633121315192,0.5295772552490234,0.5396229028701782
13,0.21264601573207734,0.22521232454865067,0.001,15.664068222045898,0.5305037498474121,0.4939950108528137,0.6851979642063948,0.6956355598107472,0.5312368869781494,0.5392685532569885
14,0.2195018637745319,0.21571042588388703,0.001,15.214946746826172,0.5515060424804688,0.5157675743103027,0.6696969146707571,0.6805049759586883,0.5190399885177612,0.5260664820671082
15,0.21528404684502303,0.21736188363856815,0.001,16.1706485748291,0.5451532602310181,0.5127817392349243,0.6744232866466758,0.6825997892026243,0.5284650921821594,0.5320689082145691
16,0.21531975615421184,0.2134977711852212,0.001,14.351819038391113,0.56160968542099,0.5218219757080078,0.6621105227840232,0.6762373823656387,0.5150641798973083,0.5234664082527161
17,0.21316218185335004,0.22303875778466745,0.001,12.22039794921875,0.5411565899848938,0.4959909915924072,0.6773798342270225,0.6942621935006109,0.5229470133781433,0.5353152751922607
18,0.2122861571418214,0.21382184337873691,0.001,15.389948844909668,0.5628762245178223,0.5202120542526245,0.6611534126712366,0.6773748186107336,0.5136487483978271,0.5242789387702942
19,0.21218644228470976,0.21515901788030864,0.001,15.451287508010864,0.5603633522987366,0.5164172053337097,0.6630510368769404,0.6800483534955739,0.5124972462654114,0.5215012431144714
20,0.2110477936993735,0.21633799527511607,0.001,15.725385189056396,0.55939781665802,0.5149695873260498,0.6637787156439863,0.6810654670249525,0.516194760799408,0.5260441303253174
21,0.21247433690028003,0.21226295351757618,0.001,15.103559494018555,0.5698103904724121,0.5261737704277039,0.6558884124053328,0.6731531937059936,0.5089943408966064,0.5212932229042053
22,0.20806895678176568,0.21552412355013487,0.001,10.878731966018677,0.5596111416816711,0.511432409286499,0.6636180287790946,0.6835443533352696,0.5143144726753235,0.5235983729362488
23,0.21125030493257335,0.2139060093558815,0.001,13.631019353866577,0.5584118366241455,0.5213608741760254,0.6645210029606697,0.6765633175604905,0.5138213038444519,0.5228217840194702
24,0.20954777460313787,0.21449165285681301,0.001,15.580971479415894,0.5580331087112427,0.5207875967025757,0.6648059498029497,0.6769683862584895,0.5207102298736572,0.527610719203949
25,0.2084368796222852,0.21474412064917492,0.001,15.496177911758423,0.5715532302856445,0.5147185325622559,0.6545584767739838,0.6812417029829221,0.5056359767913818,0.5205416083335876
26,0.20917343505882124,0.21109044533141064,0.001,15.103358268737793,0.5677944421768188,0.525638222694397,0.6574234462091412,0.6735334996173624,0.5101884007453918,0.519321084022522
27,0.20727281310763362,0.21034275535061459,0.001,14.90150260925293,0.5786733031272888,0.5272341966629028,0.6490968546180405,0.6723994935810467,0.5014214515686035,0.5152182579040527
28,0.2093949349455615,0.21192457273892465,0.001,13.897617101669312,0.5736156105995178,0.524810791015625,0.6529812011115841,0.6741206543108788,0.5076261162757874,0.521733820438385
29,0.20862602467291474,0.2137901837617739,0.001,15.0193612575531,0.5747873783111572,0.5193462371826172,0.6520833163723522,0.6779857026578799,0.5048339366912842,0.5182636976242065
30,0.2074461852744624,0.2181365981613849,0.001,14.79792594909668,0.5606103539466858,0.5052368640899658,0.6628647492932752,0.6878647053658934,0.5132116675376892,0.5267341732978821
31,0.20867892793904141,0.2186377991203684,0.001,15.160022974014282,0.5590388774871826,0.5068681836128235,0.6640490586659541,0.6867297582861516,0.5153516530990601,0.5267053246498108
32,0.2081102480771627,0.2081516925935392,0.001,13.567590951919556,0.5809469819068909,0.5335107445716858,0.6473430681604859,0.6679211426662486,0.5031933784484863,0.5130985975265503
33,0.20726335788588815,0.20830068132522642,0.001,15.466430902481079,0.5835220217704773,0.5348930358886719,0.6453510734722963,0.6669308144076387,0.5026999711990356,0.5151615738868713
