epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.317632581881959,0.21713163818268377,0.001,28.112701416015625,0.5353989005088806,0.5071462392807007,0.6816165559120771,0.68653615665727,0.5285194516181946,0.5287083387374878
2,0.2046360632139261,0.19006376882356738,0.001,27.963160037994385,0.598789632320404,0.5740337371826172,0.6334117124603226,0.6382516534263152,0.49112841486930847,0.4902600049972534
3,0.19137953174091776,0.1914447855627619,0.001,28.917381525039673,0.6026066541671753,0.571779191493988,0.6303914463530951,0.6399385216733949,0.4887925684452057,0.4959127902984619
4,0.19198916671939115,0.18310657978918443,0.001,27.025667667388916,0.6226480603218079,0.5934261083602905,0.614289809031954,0.6235540830746303,0.4810827672481537,0.48164355754852295
5,0.18981271007490547,0.18578684617158983,0.001,22.544684886932373,0.6235025525093079,0.5841482877731323,0.6135939025878716,0.6306285376775622,0.4751582443714142,0.4831196665763855
6,0.18297954020601956,0.20169427669130627,0.001,26.74231791496277,0.5836149454116821,0.5511025786399841,0.6452791209974835,0.6552060770583207,0.5024659037590027,0.5060415863990784
7,0.18597949510913783,0.1860904420649414,0.001,27.16835904121399,0.6270027160644531,0.5847033858299255,0.6107350845826622,0.630207492628141,0.4724959433078766,0.4857090711593628
8,0.17853650035382215,0.1894222741428592,0.001,24.406054496765137,0.6278911232948303,0.5750797390937805,0.6100073003722923,0.6374675349776506,0.47142794728279114,0.4864559769630432
9,0.1770227174300932,0.17993439685340507,0.001,28.0047767162323,0.6496868133544922,0.598854124546051,0.5918726353260727,0.619377644414867,0.4596332013607025,0.47879600524902344
10,0.17462028498478976,0.18360477524569255,0.001,28.518913507461548,0.6332653164863586,0.5933272838592529,0.6055862312781239,0.6236298085232052,0.47587811946868896,0.4857911765575409
11,0.17282760690497814,0.17625802055665404,0.001,28.560680150985718,0.6539138555526733,0.610153317451477,0.5882909178730974,0.6105922377044554,0.45436644554138184,0.4729243814945221
12,0.17242032564517018,0.17583577117864546,0.001,23.577385902404785,0.6577073335647583,0.6097369194030762,0.5850578317014837,0.6109182427925021,0.4556618928909302,0.47357648611068726
13,0.1714898453182345,0.1735661532133537,0.001,28.511777639389038,0.6608076095581055,0.6199885010719299,0.5824023094447165,0.6028409229576326,0.45522618293762207,0.47366270422935486
14,0.1730224588384287,0.17980093778826048,0.001,28.01667857170105,0.6541897654533386,0.6008045673370361,0.5880563445359499,0.6178700258508952,0.45978087186813354,0.480286568403244
15,0.17118871131559923,0.1799431617108068,0.001,27.58692193031311,0.657741904258728,0.6016966700553894,0.5850282862744945,0.6171792669592164,0.4537563621997833,0.4787277281284332
16,0.16803863747495565,0.1842206952168518,0.001,27.11911153793335,0.6566519141197205,0.5888822674751282,0.5859591416494856,0.6270287488920291,0.45021674036979675,0.4780017137527466
17,0.16733112338198405,0.17980162304523825,0.001,26.76126980781555,0.6670405864715576,0.6012940406799316,0.5770264059235827,0.6174911524644602,0.4478912353515625,0.47762972116470337
18,0.1656860971293656,0.19551737649554513,0.001,24.550875425338745,0.620639979839325,0.5625279545783997,0.6159221135525152,0.6468141527168612,0.4795447587966919,0.5033382177352905
19,0.16680804709743122,0.1810196652512691,0.001,26.758731842041016,0.6566251516342163,0.5997347235679626,0.5859819522526131,0.6186974320092802,0.45583799481391907,0.48196515440940857
20,0.16647651749478895,0.18380951738290194,0.001,28.042850971221924,0.6599624156951904,0.5884950160980225,0.5831274168694262,0.6273240510310919,0.4513065814971924,0.48397526144981384
21,0.16316231609101722,0.18084498683349637,0.001,26.11043381690979,0.6744058132171631,0.595955491065979,0.5706085847413396,0.6216113734605235,0.44442301988601685,0.4807184338569641
