epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.27720318321192405,0.19388604518645827,0.001,26.31438446044922,0.5945484638214111,0.5713328123092651,0.6367507645685153,0.6402719734514478,0.49480491876602173,0.5019804835319519
2,0.19278018468405117,0.1853888492986831,0.001,28.042471885681152,0.6181890964508057,0.591480016708374,0.6179085394731482,0.6250446303645123,0.48217496275901794,0.48965734243392944
3,0.1877697324386125,0.19390062535063546,0.001,26.37366819381714,0.6015312671661377,0.5689847469329834,0.6312438218598141,0.6420231425520089,0.4909403622150421,0.4985864460468292
4,0.1857981628785699,0.17864034630297418,0.001,29.056891441345215,0.6362419128417969,0.6071059703826904,0.6031236085233301,0.612974029176,0.47124749422073364,0.47837328910827637
5,0.1812500682778128,0.1780826870330983,0.001,25.81703495979309,0.6448144912719727,0.6064151525497437,0.595974444527909,0.613512663703552,0.4617011845111847,0.47279679775238037
6,0.17841173122869075,0.1838969821385146,0.001,25.887138843536377,0.6280324459075928,0.5941723585128784,0.6098914281184867,0.6229815553488119,0.4746319353580475,0.48202961683273315
7,0.17485021905036968,0.1864277528691277,0.001,27.645068645477295,0.629154622554779,0.5879823565483093,0.6089707770062068,0.6277146512572533,0.47203508019447327,0.48632490634918213
8,0.17408704402232725,0.1814550172118967,0.001,27.64628267288208,0.6514508128166199,0.5986369848251343,0.5903805696207342,0.6195452598344263,0.45755043625831604,0.4797201156616211
9,0.1734460627067336,0.1779382339043207,0.001,27.87536382675171,0.655633807182312,0.6071313619613647,0.586827251088436,0.6129542165215226,0.4561893343925476,0.4765663743019104
10,0.16979293978895246,0.18482486152529193,0.001,28.186373472213745,0.6393015384674072,0.5932576656341553,0.6005817692309622,0.62368318597418,0.4708063304424286,0.486642062664032
11,0.16710525694053577,0.1728300965026872,0.001,29.47974133491516,0.6694362163543701,0.6218648552894592,0.5749468177581947,0.6013507718121968,0.4478919208049774,0.4680587351322174
12,0.16652425505309754,0.17273496719964704,0.001,28.76238179206848,0.6701589226722717,0.6214902400970459,0.5743179495105918,0.6016485722384349,0.4487746059894562,0.4701753556728363
13,0.16923604102083817,0.1737872852481392,0.001,26.399741888046265,0.663333535194397,0.6209005117416382,0.5802297169313614,0.6021171341442267,0.4548039436340332,0.47279953956604004
14,0.16974492454334242,0.17455460322928443,0.001,29.544606924057007,0.6662156581878662,0.6166402697563171,0.5777407477532255,0.6054908994499516,0.44899141788482666,0.47123754024505615
15,0.166701461046429,0.17305301243938595,0.001,27.789168119430542,0.6769776940345764,0.6224722266197205,0.5683505395156637,0.6008676256013371,0.44205015897750854,0.46797773241996765
16,0.16419595093638809,0.18838593447013838,0.001,32.996397972106934,0.6605331301689148,0.5812852382659912,0.5826378803625865,0.6327956868516609,0.4483673870563507,0.4861838221549988
17,0.16539875797258557,0.1753697499249315,0.001,28.4333598613739,0.6774365901947021,0.6150564551353455,0.5679466610565624,0.6067403668352892,0.44415348768234253,0.4739902913570404
18,0.16159965489843098,0.18646722732664875,0.001,28.00896668434143,0.6483867168426514,0.588842511177063,0.5929699089833067,0.6270590957021455,0.4606350362300873,0.4898432493209839
