epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.360485147247506,0.29839356038754494,0.001,29.12775707244873,0.36142808198928833,0.2854735851287842,0.7991069875901201,0.8266344871974519,0.6243903636932373,0.6392090320587158
2,0.2660666890606069,0.27597414584782465,0.001,26.499221324920654,0.4192061424255371,0.37070131301879883,0.76209836450363,0.7757696191198198,0.6071988940238953,0.6236887574195862
3,0.25992882487464086,0.2642810960573291,0.001,28.89068031311035,0.45535534620285034,0.3937169313430786,0.7380004833343908,0.7614512047040396,0.5822754502296448,0.6035433411598206
4,0.25515371585371205,0.26558384230992965,0.001,27.386369228363037,0.459014892578125,0.39331233501434326,0.7355169386401103,0.7617052517208445,0.5797541737556458,0.6048310399055481
5,0.25094153550123166,0.26524092452524595,0.001,28.569433212280273,0.4508501887321472,0.3936627507209778,0.7410464701167515,0.7614852547398326,0.5865575075149536,0.6024503111839294
6,0.2525237378876537,0.2733818179432581,0.001,27.816338062286377,0.4370015263557434,0.366895854473114,0.7503322818917638,0.778111715854482,0.5840262174606323,0.6047288179397583
7,0.24961721277880505,0.25661255227494223,0.001,25.286564588546753,0.4872699975967407,0.41385865211486816,0.7160517174114619,0.748696067918347,0.5636579990386963,0.5902571678161621
8,0.24936937496337364,0.25449000414032946,0.001,26.43433713912964,0.4911307096481323,0.41773873567581177,0.7133507902543548,0.7462138533663806,0.5585660934448242,0.5875077247619629
9,0.24254279251152513,0.2585117989883285,0.001,26.002734661102295,0.4880295395851135,0.40873658657073975,0.7155211527408056,0.7519602193126179,0.5675070881843567,0.5947662591934204
10,0.2418239339671641,0.2557541079964192,0.001,26.562169551849365,0.48033207654953003,0.42672473192214966,0.7208800060031592,0.7404333566842902,0.5757023692131042,0.5963497161865234
11,0.24040003534352639,0.2484865905407159,0.001,22.46865153312683,0.5059487819671631,0.43979352712631226,0.702887812981191,0.7319449537743138,0.5544860363006592,0.5834085941314697
12,0.23960020043755656,0.2577664403143127,0.001,28.389134168624878,0.4964227080345154,0.40514838695526123,0.709631842274661,0.7542385100468479,0.5545578598976135,0.5908627510070801
13,0.23641138425130778,0.25599758101572273,0.001,28.37424111366272,0.5089736580848694,0.40636610984802246,0.7007327391505644,0.7534660675063097,0.5485233664512634,0.5863219499588013
14,0.23332835625382392,0.25347538306439216,0.001,27.792688846588135,0.5055221915245056,0.4239305257797241,0.7031911818828623,0.7422356439334719,0.5528966188430786,0.5880612134933472
15,0.23399649568870243,0.2688026839992346,0.001,27.588074207305908,0.4891812801361084,0.371238112449646,0.7147158315469804,0.7754387059906829,0.5586272478103638,0.6049697399139404
16,0.23250324899717764,0.25532793431856765,0.001,25.781136989593506,0.5224584341049194,0.4116368889808655,0.6910438665524247,0.7501136773107809,0.5397783517837524,0.585172712802887
17,0.2298796516466051,0.25682989777780824,0.001,28.164041996002197,0.5151264667510986,0.4101647138595581,0.696328631503275,0.7510515232647472,0.5460031032562256,0.5920644402503967
18,0.2310547142640944,0.26421288791424213,0.001,27.714216709136963,0.5035092234611511,0.3910847306251526,0.7046210373961107,0.7631023654189732,0.5532770752906799,0.600455105304718
19,0.23157613055180695,0.25948613777298335,0.001,29.003283977508545,0.49277085065841675,0.4058850407600403,0.7122002590186471,0.7537713201869942,0.5587659478187561,0.5932978391647339
20,0.23174814363545168,0.24910037939793944,0.001,25.144672632217407,0.5326248407363892,0.4319254755973816,0.6836484396719803,0.7370670971574621,0.534896731376648,0.5795136094093323
21,0.22632698093617554,0.24850684864597355,0.001,26.88478660583496,0.5395616292953491,0.43234020471572876,0.6785561144864685,0.7367980024442196,0.534974992275238,0.5803430080413818
22,0.22619513335724858,0.2565380455148497,0.0001,24.924524068832397,0.520929217338562,0.4162845015525818,0.6921494148402932,0.7471451466297873,0.5493137836456299,0.5922315716743469
23,0.21572402278657088,0.24988003920738008,0.0001,26.173605918884277,0.5579731464385986,0.4264347553253174,0.66485102343587,0.7406205752598698,0.5225350856781006,0.5813582539558411
24,0.2126523498948535,0.24870935680165804,0.0001,26.191614627838135,0.563166081905365,0.4293457865715027,0.6609341479277322,0.7387387104753185,0.5186202526092529,0.5801889896392822
25,0.21071318941563835,0.2518347200551126,0.0001,25.846662044525146,0.5627751350402832,0.42144322395324707,0.6612298350513528,0.743836268061989,0.5185088515281677,0.5867051482200623
26,0.21026563412426255,0.25092445277449327,0.0001,28.467170000076294,0.5681432485580444,0.42212527990341187,0.6571581097759336,0.7433976997923858,0.5143152475357056,0.5826922059059143
