epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.3665459404856771,0.20987868946974036,0.001,78.77337002754211,0.5637332201004028,0.5333888530731201,0.6605049882508397,0.6680084127507436,0.5157591700553894,0.5225741863250732
2,0.19308162944090868,0.18514214725480915,0.001,81.05754566192627,0.6259320974349976,0.5923810005187988,0.6116109565480716,0.6243549594584112,0.475805401802063,0.4863387644290924
3,0.18082952671038305,0.1820525665535391,0.001,84.50242686271667,0.6454398036003113,0.594879686832428,0.5954496000519365,0.6224384027285502,0.46214357018470764,0.4816708266735077
4,0.1713385249991426,0.17794896440541902,0.001,86.10636353492737,0.6555442810058594,0.6052265167236328,0.5869035259703788,0.6144383685164356,0.4563722312450409,0.4771716296672821
5,0.16597562304324348,0.173600533251035,0.001,84.44881463050842,0.6615498661994934,0.6172967553138733,0.581764697796995,0.6049722173711533,0.4519319236278534,0.47187888622283936
6,0.1658384411198795,0.16763538534695147,0.001,92.3069577217102,0.6778198480606079,0.634488582611084,0.567609180459332,0.5912277960287622,0.4444234073162079,0.4634372889995575
7,0.15911601015178947,0.17045300839759986,0.001,86.03716564178467,0.682233452796936,0.6246382594108582,0.5637078562545177,0.5991414384566548,0.4342186748981476,0.46419665217399597
8,0.16018458031590302,0.1699604483348202,0.001,89.95432353019714,0.6763114333152771,0.6314531564712524,0.5689363729689334,0.5936776669261516,0.4485127627849579,0.4717966318130493
9,0.15686044251290193,0.18219606525966825,0.001,86.07397484779358,0.6614408493041992,0.5931396484375,0.5818583596510415,0.6237736830486745,0.4447021484375,0.47777310013771057
10,0.15242479690125507,0.17602296625377992,0.001,83.69997262954712,0.690995991230011,0.6108616590499878,0.5558813169844004,0.6100372725965699,0.42781341075897217,0.4701648950576782
11,0.15083595834396504,0.16287015352283568,0.001,85.51090025901794,0.7087224125862122,0.6429845094680786,0.5397013872631679,0.5843161211594222,0.4184117913246155,0.4514003098011017
12,0.15086813488061968,0.1960761936314811,0.001,88.75696682929993,0.6389756202697754,0.5632660984992981,0.6008530929727077,0.646268249527049,0.46449944376945496,0.49531280994415283
13,0.15050753455302734,0.16493761926721046,0.001,91.19283390045166,0.7016689777374268,0.6390366554260254,0.5461968713408868,0.5875379702289888,0.42343857884407043,0.45679914951324463
14,0.14524940880715884,0.17139330427749908,0.001,88.68945026397705,0.7109854817390442,0.6232885718345642,0.5376007052273609,0.6002176287468742,0.41602903604507446,0.46450090408325195
15,0.14665976623207685,0.1668314117159547,0.001,83.52308678627014,0.7182453274726868,0.6348267793655396,0.5308057105284716,0.590954171141749,0.4104773998260498,0.45749208331108093
16,0.1447683944503092,0.17429192747736008,0.001,84.22569847106934,0.6995172500610352,0.6194055676460266,0.5481630687477631,0.6033031250001897,0.4284815788269043,0.4704238176345825
